rating,rating_action_date,obligor_name,rating_outlook
B-,2011-08-10,Algoma Steel Inc.,Negative
CCC+,2012-04-05,Algoma Steel Inc.,Not Available
CCC,2012-06-22,Algoma Steel Inc.,Not Available
CCC,2012-08-22,Algoma Steel Inc.,Not Available
CCC+,2012-09-14,Algoma Steel Inc.,Not Available
CCC+,2012-09-26,Algoma Steel Inc.,Developing
CCC+,2013-08-19,Algoma Steel Inc.,Developing
CCC-,2014-06-26,Algoma Steel Inc.,Not Available
D,2014-08-18,Algoma Steel Inc.,Not Available
B-,2014-11-17,Algoma Steel Inc.,Stable
CCC+,2015-04-22,Algoma Steel Inc.,Negative
CCC-,2015-10-08,Algoma Steel Inc.,Negative
CCC-,2015-10-23,Algoma Steel Inc.,Negative
D,2015-11-11,Algoma Steel Inc.,NM
NR,2016-07-18,Algoma Steel Inc.,NR
B-,2018-12-04,Algoma Steel Inc.,Stable
B-,2019-10-29,Algoma Steel Inc.,Negative
B-,2020-03-26,Algoma Steel Inc.,Not Available
CCC+,2020-08-14,Algoma Steel Inc.,Negative
CCC+,2021-03-02,Algoma Steel Inc.,Positive
CCC+,2021-05-28,Algoma Steel Inc.,Not Available
BBB-,2012-10-22,Algonquin Power & Utilities Corp.,Positive
BBB,2013-10-11,Algonquin Power & Utilities Corp.,Stable
BBB,2014-11-21,Algonquin Power & Utilities Corp.,Stable
BBB,2015-11-13,Algonquin Power & Utilities Corp.,Stable
BBB,2016-02-09,Algonquin Power & Utilities Corp.,Negative
BBB,2016-10-28,Algonquin Power & Utilities Corp.,Negative
BBB,2017-02-06,Algonquin Power & Utilities Corp.,Stable
BBB,2017-10-26,Algonquin Power & Utilities Corp.,Stable
BBB,2017-11-01,Algonquin Power & Utilities Corp.,Stable
BBB,2018-10-30,Algonquin Power & Utilities Corp.,Stable
BBB,2019-11-25,Algonquin Power & Utilities Corp.,Stable
BBB-,2011-02-14,Algonquin Power Co. dba Liberty Power,Stable
BBB-,2012-01-25,Algonquin Power Co. dba Liberty Power,Positive
BBB,2013-10-11,Algonquin Power Co. dba Liberty Power,Stable
BBB,2014-11-21,Algonquin Power Co. dba Liberty Power,Stable
BBB,2015-11-13,Algonquin Power Co. dba Liberty Power,Stable
BBB,2016-02-09,Algonquin Power Co. dba Liberty Power,Negative
BBB,2016-10-28,Algonquin Power Co. dba Liberty Power,Negative
BBB,2017-02-06,Algonquin Power Co. dba Liberty Power,Stable
BBB,2017-10-26,Algonquin Power Co. dba Liberty Power,Stable
BBB,2017-11-01,Algonquin Power Co. dba Liberty Power,Stable
BBB,2018-10-30,Algonquin Power Co. dba Liberty Power,Stable
BBB,2019-11-25,Algonquin Power Co. dba Liberty Power,Stable
A+,2014-11-13,Alibaba Group Holding Limited,Stable
A+,2015-11-24,Alibaba Group Holding Limited,Stable
A+,2016-11-29,Alibaba Group Holding Limited,Stable
A+,2017-11-22,Alibaba Group Holding Limited,Stable
A+,2019-07-17,Alibaba Group Holding Limited,Stable
A+,2019-12-15,Alibaba Group Holding Limited,Stable
A+,2021-02-04,Alibaba Group Holding Limited,Stable
BBB-,2016-04-26,Alicorp S.A.A.,Stable
BBB-,2017-04-27,Alicorp S.A.A.,Stable
BBB-,2018-01-22,Alicorp S.A.A.,Stable
BBB-,2018-04-26,Alicorp S.A.A.,Stable
BBB-,2019-02-04,Alicorp S.A.A.,Not Available
BBB-,2019-03-13,Alicorp S.A.A.,Stable
BBB-,2011-04-04,Alimentation Couche-Tard Inc.,Stable
BBB-,2012-04-04,Alimentation Couche-Tard Inc.,Stable
BBB-,2012-04-19,Alimentation Couche-Tard Inc.,Not Available
BBB-,2012-07-26,Alimentation Couche-Tard Inc.,Not Available
BBB-,2012-10-01,Alimentation Couche-Tard Inc.,Stable
BBB-,2013-04-30,Alimentation Couche-Tard Inc.,Stable
BBB-,2014-07-31,Alimentation Couche-Tard Inc.,Stable
BBB,2014-09-22,Alimentation Couche-Tard Inc.,Stable
BBB,2015-07-24,Alimentation Couche-Tard Inc.,Positive
BBB,2016-03-09,Alimentation Couche-Tard Inc.,Positive
BBB,2016-07-22,Alimentation Couche-Tard Inc.,Positive
BBB,2016-08-22,Alimentation Couche-Tard Inc.,Stable
BBB,2017-07-18,Alimentation Couche-Tard Inc.,Stable
BBB,2018-07-26,Alimentation Couche-Tard Inc.,Stable
BBB,2019-08-28,Alimentation Couche-Tard Inc.,Stable
B+,2013-07-17,Alinta Energy Finance Pty Ltd.,Stable
BB-,2014-09-30,Alinta Energy Finance Pty Ltd.,Stable
BB-,2015-09-28,Alinta Energy Finance Pty Ltd.,Stable
BB,2016-09-05,Alinta Energy Finance Pty Ltd.,Stable
BB,2017-03-16,Alinta Energy Finance Pty Ltd.,Not Available
NR,2017-07-10,Alinta Energy Finance Pty Ltd.,NR
B-,2011-04-04,Alion Science and Technology Corp.,Stable
CCC+,2011-09-06,Alion Science and Technology Corp.,Negative
CCC+,2012-04-24,Alion Science and Technology Corp.,Negative
CCC+,2013-04-30,Alion Science and Technology Corp.,Negative
CC,2014-03-06,Alion Science and Technology Corp.,Negative
CC,2014-06-27,Alion Science and Technology Corp.,Negative
D,2014-08-19,Alion Science and Technology Corp.,NM
B-,2014-08-22,Alion Science and Technology Corp.,Negative
B-,2015-06-30,Alion Science and Technology Corp.,Negative
B-,2015-07-29,Alion Science and Technology Corp.,Not Available
B,2015-08-27,Alion Science and Technology Corp.,Stable
B,2016-06-22,Alion Science and Technology Corp.,Negative
B,2017-05-26,Alion Science and Technology Corp.,Negative
B-,2017-09-29,Alion Science and Technology Corp.,Stable
B-,2018-05-09,Alion Science and Technology Corp.,Stable
B-,2018-08-09,Alion Science and Technology Corp.,Positive
B,2019-05-28,Alion Science and Technology Corp.,Stable
B+,2020-07-10,Alion Science and Technology Corp.,Stable
BB,2010-11-09,AlixPartners LLP,Stable
BB,2011-11-11,AlixPartners LLP,Stable
BB,2012-04-25,AlixPartners LLP,Not Available
B+,2012-05-17,AlixPartners LLP,Stable
B+,2013-05-10,AlixPartners LLP,Stable
B+,2014-06-26,AlixPartners LLP,Stable
B+,2015-06-30,AlixPartners LLP,Stable
B+,2015-07-14,AlixPartners LLP,Stable
B+,2016-06-22,AlixPartners LLP,Stable
B+,2017-03-17,AlixPartners LLP,Stable
B+,2017-04-13,AlixPartners LLP,Stable
B+,2018-04-23,AlixPartners LLP,Stable
B+,2019-05-10,AlixPartners LLP,Stable
B+,2011-10-07,Alkermes Inc.,Stable
NR,2012-09-07,Alkermes Inc.,NR
BB-,2012-09-07,Alkermes PLC,Stable
BB,2013-07-03,Alkermes PLC,Stable
BB,2014-06-27,Alkermes PLC,Stable
BB,2014-08-27,Alkermes PLC,Stable
BB,2015-03-23,Alkermes PLC,Stable
BB-,2016-03-09,Alkermes PLC,Stable
BB-,2017-01-30,Alkermes PLC,Stable
BB-,2018-01-17,Alkermes PLC,Stable
BB-,2018-03-16,Alkermes PLC,Stable
BB-,2020-02-24,Alkermes PLC,Negative
BB-,2021-03-08,Alkermes PLC,Stable
B-,2019-08-07,Alku LLC,Stable
NR,2021-03-05,Alku LLC,NR
B,2011-03-31,All Day AcquisitionCo LLC,Stable
B,2011-11-21,All Day AcquisitionCo LLC,Stable
B,2012-12-13,All Day AcquisitionCo LLC,Stable
B,2013-09-30,All Day AcquisitionCo LLC,Stable
B,2014-04-29,All Day AcquisitionCo LLC,Stable
B,2015-03-27,All Day AcquisitionCo LLC,Stable
B,2016-01-15,All Day AcquisitionCo LLC,Stable
B,2016-12-27,All Day AcquisitionCo LLC,Stable
B,2017-12-18,All Day AcquisitionCo LLC,Stable
B,2018-05-15,All Day AcquisitionCo LLC,Stable
B,2018-11-30,All Day AcquisitionCo LLC,Stable
B-,2019-11-06,All Day AcquisitionCo LLC,Negative
CCC+,2020-03-12,All Day AcquisitionCo LLC,Negative
D,2020-06-05,All Day AcquisitionCo LLC,NM
NR,2020-11-09,All Day AcquisitionCo LLC,NR
CCC-,2021-02-23,All Day AcquisitionCo LLC,Negative
B,2014-06-09,All3Media Finance Ltd.,Not Available
B,2014-09-08,All3Media Finance Ltd.,Not Available
B+,2014-11-07,All3Media Finance Ltd.,Stable
B,2011-02-25,Allbritton Communications Co.,Stable
B,2011-07-01,Allbritton Communications Co.,Positive
B,2012-02-24,Allbritton Communications Co.,Positive
B+,2012-09-25,Allbritton Communications Co.,Stable
B+,2013-01-07,Allbritton Communications Co.,Stable
B+,2013-05-01,Allbritton Communications Co.,Not Available
B+,2013-07-30,Allbritton Communications Co.,Stable
B+,2014-03-13,Allbritton Communications Co.,Stable
NR,2014-08-14,Allbritton Communications Co.,NR
BBB-,2011-05-18,Allegheny Energy Inc.,Stable
BBB-,2012-02-28,Allegheny Energy Inc.,Stable
BBB-,2013-02-19,Allegheny Energy Inc.,Stable
BBB-,2014-03-03,Allegheny Energy Inc.,Stable
BBB-,2015-04-02,Allegheny Energy Inc.,Stable
BBB-,2016-03-31,Allegheny Energy Inc.,Stable
BBB-,2016-04-28,Allegheny Energy Inc.,Negative
NR,2016-07-22,Allegheny Energy Inc.,NR
BBB-,2011-05-18,Allegheny Energy Supply Co. LLC,Stable
BBB-,2012-02-28,Allegheny Energy Supply Co. LLC,Stable
BBB-,2013-02-19,Allegheny Energy Supply Co. LLC,Stable
BBB-,2014-03-03,Allegheny Energy Supply Co. LLC,Stable
BBB-,2015-04-02,Allegheny Energy Supply Co. LLC,Stable
BBB-,2016-03-31,Allegheny Energy Supply Co. LLC,Stable
BBB-,2016-04-28,Allegheny Energy Supply Co. LLC,Negative
BBB-,2016-07-22,Allegheny Energy Supply Co. LLC,Not Available
BB-,2016-08-01,Allegheny Energy Supply Co. LLC,Stable
BB-,2016-11-04,Allegheny Energy Supply Co. LLC,Not Available
B+,2017-01-11,Allegheny Energy Supply Co. LLC,Not Available
B+,2017-11-01,Allegheny Energy Supply Co. LLC,Developing
NR,2018-06-05,Allegheny Energy Supply Co. LLC,NR
BBB-,2011-05-18,Allegheny Generating Co.,Stable
BBB-,2012-02-28,Allegheny Generating Co.,Stable
BBB-,2013-02-19,Allegheny Generating Co.,Stable
BBB-,2014-03-03,Allegheny Generating Co.,Stable
BBB-,2015-04-02,Allegheny Generating Co.,Stable
BBB-,2016-03-31,Allegheny Generating Co.,Stable
BBB-,2016-04-28,Allegheny Generating Co.,Negative
BBB-,2016-07-22,Allegheny Generating Co.,Not Available
BB-,2016-08-01,Allegheny Generating Co.,Stable
BB-,2016-11-04,Allegheny Generating Co.,Not Available
B+,2017-01-11,Allegheny Generating Co.,Not Available
B+,2017-11-01,Allegheny Generating Co.,Developing
B+,2018-04-13,Allegheny Generating Co.,Not Available
BBB-,2018-11-16,Allegheny Generating Co.,Stable
BBB-,2018-11-30,Allegheny Generating Co.,Stable
BBB-,2020-07-23,Allegheny Generating Co.,Not Available
BB,2020-10-30,Allegheny Generating Co.,Not Available
BB,2020-11-24,Allegheny Generating Co.,Not Available
BBB-,2011-01-04,Allegheny Technologies Inc.,Stable
BBB-,2012-02-03,Allegheny Technologies Inc.,Positive
BBB-,2012-07-27,Allegheny Technologies Inc.,Positive
BBB-,2013-06-11,Allegheny Technologies Inc.,Stable
BBB-,2013-07-31,Allegheny Technologies Inc.,Stable
BBB-,2014-02-20,Allegheny Technologies Inc.,Negative
BB+,2015-03-24,Allegheny Technologies Inc.,Stable
BB+,2015-07-23,Allegheny Technologies Inc.,Negative
BB-,2015-10-23,Allegheny Technologies Inc.,Stable
B+,2016-03-22,Allegheny Technologies Inc.,Negative
B,2016-05-16,Allegheny Technologies Inc.,Negative
B,2017-03-27,Allegheny Technologies Inc.,Stable
B,2018-03-19,Allegheny Technologies Inc.,Stable
B,2020-10-14,Allegheny Technologies Inc.,Negative
BB-,2011-02-15,Allegiant Travel Company,Stable
BB-,2012-02-24,Allegiant Travel Company,Stable
BB-,2013-03-19,Allegiant Travel Company,Stable
NR,2014-04-18,Allegiant Travel Company,NR
BB-,2014-06-16,Allegiant Travel Company,Stable
BB,2015-06-25,Allegiant Travel Company,Stable
BB,2016-06-24,Allegiant Travel Company,Stable
BB-,2016-09-14,Allegiant Travel Company,Stable
BB-,2017-06-19,Allegiant Travel Company,Stable
BB-,2018-05-31,Allegiant Travel Company,Stable
B+,2020-03-17,Allegiant Travel Company,Not Available
B,2020-05-21,Allegiant Travel Company,Negative
B,2020-11-23,Allegiant Travel Company,Negative
B+,2021-04-15,Allegiant Travel Company,Stable
BB+,2013-09-11,Allegion PLC,Stable
BB+,2014-10-17,Allegion PLC,Positive
BB+,2015-08-20,Allegion PLC,Positive
BBB-,2016-06-28,Allegion PLC,Stable
BBB,2017-06-28,Allegion PLC,Stable
BBB,2018-05-17,Allegion PLC,Stable
B+,2020-09-15,"Allegro MicroSystems, Inc.",Stable
B+,2020-12-03,"Allegro MicroSystems, Inc.",Stable
B,2018-08-08,"Allen Media, LLC",Stable
B,2018-08-22,"Allen Media, LLC",Stable
B,2019-07-18,"Allen Media, LLC",Stable
B,2020-01-23,"Allen Media, LLC",Stable
B,2021-05-25,"Allen Media, LLC",Stable
B,2011-04-28,Allen Systems Group Inc.,Stable
B,2012-04-27,Allen Systems Group Inc.,Negative
CCC-,2012-08-21,Allen Systems Group Inc.,Not Available
D,2012-11-19,Allen Systems Group Inc.,Not Available
CCC,2012-12-20,Allen Systems Group Inc.,Negative
CCC,2013-04-25,Allen Systems Group Inc.,Negative
CCC-,2014-04-10,Allen Systems Group Inc.,Negative
D,2014-05-20,Allen Systems Group Inc.,NM
NR,2014-06-06,Allen Systems Group Inc.,NR
BBB,2011-05-25,Allergan Finance LLC,Stable
BBB,2011-07-27,Allergan Finance LLC,Stable
BBB,2012-04-25,Allergan Finance LLC,Negative
BBB,2012-07-31,Allergan Finance LLC,Negative
BBB,2013-05-20,Allergan Finance LLC,Negative
BBB,2013-07-25,Allergan Finance LLC,Negative
NR,2013-11-19,Allergan Finance LLC,NR
A+,2011-04-19,Allergan Inc.,Stable
A+,2012-03-20,Allergan Inc.,Stable
A+,2012-05-31,Allergan Inc.,Stable
A+,2013-03-19,Allergan Inc.,Stable
A+,2014-04-23,Allergan Inc.,Not Available
A+,2014-08-21,Allergan Inc.,Not Available
A+,2014-11-17,Allergan Inc.,Not Available
BBB-,2015-05-11,Allergan Inc.,Stable
BBB,2013-10-07,Allergan plc,Negative
BBB-,2014-02-19,Allergan plc,Stable
BBB-,2014-06-10,Allergan plc,Stable
BBB-,2014-11-17,Allergan plc,Stable
BBB-,2014-12-23,Allergan plc,Stable
BBB-,2015-05-11,Allergan plc,Stable
BBB-,2015-06-17,Allergan plc,Stable
BBB-,2015-07-28,Allergan plc,Not Available
BBB-,2016-05-31,Allergan plc,Not Available
BBB,2016-08-08,Allergan plc,Positive
BBB,2017-06-08,Allergan plc,Positive
BBB,2018-02-07,Allergan plc,Stable
BBB,2018-06-26,Allergan plc,Stable
BBB,2019-06-25,Allergan plc,Not Available
BBB+,2020-05-08,Allergan plc,Stable
NR,2020-06-01,Allergan plc,NR
B+,2015-02-19,Alliance Automotive Holding Ltd,Stable
B+,2015-05-05,Alliance Automotive Holding Ltd,Negative
B+,2015-10-21,Alliance Automotive Holding Ltd,Negative
B+,2015-12-14,Alliance Automotive Holding Ltd,Negative
B+,2016-02-02,Alliance Automotive Holding Ltd,Negative
B+,2016-07-25,Alliance Automotive Holding Ltd,Stable
B+,2016-10-05,Alliance Automotive Holding Ltd,Negative
B+,2017-07-21,Alliance Automotive Holding Ltd,Negative
NR,2017-11-22,Alliance Automotive Holding Ltd,NR
BB-,2010-12-17,Alliance HealthCare Services,Stable
BB-,2011-06-16,Alliance HealthCare Services,Negative
B+,2011-08-16,Alliance HealthCare Services,Negative
B+,2012-05-11,Alliance HealthCare Services,Negative
B+,2012-08-22,Alliance HealthCare Services,Stable
B+,2013-05-09,Alliance HealthCare Services,Stable
B+,2013-05-30,Alliance HealthCare Services,Stable
B+,2013-08-21,Alliance HealthCare Services,Stable
B+,2013-08-29,Alliance HealthCare Services,Stable
B+,2013-10-04,Alliance HealthCare Services,Stable
B+,2014-10-24,Alliance HealthCare Services,Stable
B+,2015-06-08,Alliance HealthCare Services,Stable
B+,2015-09-24,Alliance HealthCare Services,Stable
B+,2016-06-10,Alliance HealthCare Services,Negative
B+,2016-09-29,Alliance HealthCare Services,Negative
B+,2017-09-20,Alliance HealthCare Services,Stable
B+,2018-09-20,Alliance HealthCare Services,Negative
B-,2019-06-11,Alliance HealthCare Services,Negative
B-,2020-03-25,Alliance HealthCare Services,Not Available
D,2020-10-19,Alliance HealthCare Services,Not Available
CCC+,2020-11-03,Alliance HealthCare Services,Stable
B,2020-09-28,Alliance Laundry Holdings LLC,Stable
B,2010-09-21,Alliance Laundry Systems LLC,Stable
B,2011-09-28,Alliance Laundry Systems LLC,Not Available
B+,2012-03-16,Alliance Laundry Systems LLC,Stable
B+,2012-11-27,Alliance Laundry Systems LLC,Not Available
B,2013-05-31,Alliance Laundry Systems LLC,Stable
B,2013-09-30,Alliance Laundry Systems LLC,Stable
B,2014-02-27,Alliance Laundry Systems LLC,Stable
B,2015-02-20,Alliance Laundry Systems LLC,Stable
B,2015-09-11,Alliance Laundry Systems LLC,Stable
B,2015-12-17,Alliance Laundry Systems LLC,Stable
B,2016-02-12,Alliance Laundry Systems LLC,Stable
B,2017-02-23,Alliance Laundry Systems LLC,Stable
NR,2017-05-23,Alliance Laundry Systems LLC,NR
B+,2010-11-12,Alliance Oil Co. Ltd.,Stable
B+,2011-12-15,Alliance Oil Co. Ltd.,Stable
B+,2012-11-29,Alliance Oil Co. Ltd.,Stable
B+,2013-02-28,Alliance Oil Co. Ltd.,Stable
B,2013-10-04,Alliance Oil Co. Ltd.,Stable
B,2013-11-06,Alliance Oil Co. Ltd.,Not Available
B-,2014-02-10,Alliance Oil Co. Ltd.,Not Available
B-,2014-05-07,Alliance Oil Co. Ltd.,Not Available
B-,2014-06-11,Alliance Oil Co. Ltd.,Not Available
BB+,2017-04-03,"Alliance Resource Partners, L.P.",Stable
BB+,2018-04-30,"Alliance Resource Partners, L.P.",Stable
BB-,2020-03-27,"Alliance Resource Partners, L.P.",Stable
B+,2020-09-14,"Alliance Resource Partners, L.P.",Negative
A,2010-07-27,Alliander N.V.,Stable
A+,2011-08-30,Alliander N.V.,Positive
A+,2012-08-23,Alliander N.V.,Positive
AA-,2013-08-15,Alliander N.V.,Stable
AA-,2014-11-03,Alliander N.V.,Stable
AA-,2015-09-23,Alliander N.V.,Stable
AA-,2015-10-27,Alliander N.V.,Stable
AA-,2015-11-13,Alliander N.V.,Stable
AA-,2015-11-26,Alliander N.V.,Stable
AA-,2016-11-28,Alliander N.V.,Stable
AA-,2017-09-27,Alliander N.V.,Stable
AA-,2017-11-27,Alliander N.V.,Stable
AA-,2019-11-29,Alliander N.V.,Stable
AA-,2021-06-04,Alliander N.V.,Not Available
BBB+,2010-07-23,Alliant Energy Corp.,Positive
BBB+,2011-07-27,Alliant Energy Corp.,Positive
BBB+,2012-01-24,Alliant Energy Corp.,Stable
A-,2013-01-11,Alliant Energy Corp.,Stable
A-,2014-01-31,Alliant Energy Corp.,Stable
A-,2014-11-03,Alliant Energy Corp.,Stable
A-,2015-11-20,Alliant Energy Corp.,Stable
A-,2016-11-22,Alliant Energy Corp.,Stable
A-,2017-11-21,Alliant Energy Corp.,Stable
A-,2018-11-21,Alliant Energy Corp.,Negative
A-,2019-11-26,Alliant Energy Corp.,Stable
BBB+,2010-07-23,Alliant Energy Resources LLC,Positive
BBB+,2011-07-27,Alliant Energy Resources LLC,Positive
BBB+,2012-01-24,Alliant Energy Resources LLC,Stable
A-,2013-01-11,Alliant Energy Resources LLC,Stable
A-,2014-01-31,Alliant Energy Resources LLC,Stable
NR,2014-04-08,Alliant Energy Resources LLC,NR
B,2012-06-07,Allied Nevada Gold Corp,Stable
B,2013-06-21,Allied Nevada Gold Corp,Negative
CCC+,2014-03-28,Allied Nevada Gold Corp,Negative
CCC,2014-11-25,Allied Nevada Gold Corp,Stable
D,2015-03-18,Allied Nevada Gold Corp,NM
NR,2015-04-27,Allied Nevada Gold Corp,NR
B,2011-05-19,Allied Security Holdings LLC,Stable
B,2012-01-20,Allied Security Holdings LLC,Stable
B,2013-01-18,Allied Security Holdings LLC,Stable
B,2014-01-30,Allied Security Holdings LLC,Stable
B,2015-01-27,Allied Security Holdings LLC,Stable
B,2015-09-25,Allied Security Holdings LLC,Stable
B,2016-01-29,Allied Security Holdings LLC,Stable
NR,2017-01-24,Allied Security Holdings LLC,NR
B,2015-07-09,Allied Universal Topco LLC,Stable
B,2015-11-19,Allied Universal Topco LLC,Stable
B+,2016-06-07,Allied Universal Topco LLC,Stable
B+,2017-06-29,Allied Universal Topco LLC,Negative
B-,2018-06-22,Allied Universal Topco LLC,Stable
B-,2018-09-28,Allied Universal Topco LLC,Stable
B-,2019-06-14,Allied Universal Topco LLC,Stable
B,2021-04-22,Allied Universal Topco LLC,Stable
BBB,2010-03-02,Allied Waste Industries Inc.,Stable
BBB,2011-10-18,Allied Waste Industries Inc.,Stable
BBB,2012-10-26,Allied Waste Industries Inc.,Stable
BBB,2013-08-19,Allied Waste Industries Inc.,Stable
BBB,2013-11-26,Allied Waste Industries Inc.,Not Available
BBB+,2013-12-12,Allied Waste Industries Inc.,Stable
BBB+,2014-06-19,Allied Waste Industries Inc.,Stable
BBB+,2015-03-06,Allied Waste Industries Inc.,Stable
BBB+,2015-09-01,Allied Waste Industries Inc.,Stable
BBB+,2016-07-27,Allied Waste Industries Inc.,Stable
BBB+,2017-07-11,Allied Waste Industries Inc.,Stable
BBB+,2018-07-17,Allied Waste Industries Inc.,Stable
B-,2011-06-14,Allis-Chalmers Energy Inc.,Stable
NR,2011-12-29,Allis-Chalmers Energy Inc.,NR
B,2011-04-26,Allison Transmission Inc.,Stable
B+,2011-12-14,Allison Transmission Inc.,Stable
B+,2012-12-11,Allison Transmission Inc.,Stable
B+,2013-07-19,Allison Transmission Inc.,Stable
BB-,2014-07-02,Allison Transmission Inc.,Stable
BB,2015-03-20,Allison Transmission Inc.,Stable
BB,2015-06-26,Allison Transmission Inc.,Stable
BB,2016-06-13,Allison Transmission Inc.,Stable
BB,2016-09-26,Allison Transmission Inc.,Stable
B+,2013-05-03,Allnex (Luxembourg) & Cy SCA,Stable
B+,2014-03-27,Allnex (Luxembourg) & Cy SCA,Stable
B+,2015-03-31,Allnex (Luxembourg) & Cy SCA,Stable
B+,2016-03-24,Allnex (Luxembourg) & Cy SCA,Stable
B+,2016-05-20,Allnex (Luxembourg) & Cy SCA,Stable
B,2017-03-16,Allnex (Luxembourg) & Cy SCA,Stable
B,2017-03-29,Allnex (Luxembourg) & Cy SCA,Stable
B,2017-10-05,Allnex (Luxembourg) & Cy SCA,Stable
B,2020-06-16,Allnex (Luxembourg) & Cy SCA,Negative
B,2021-06-22,Allnex (Luxembourg) & Cy SCA,Stable
BB,2010-07-01,"Allscripts Healthcare Solutions, Inc.",Positive
BB+,2011-07-28,"Allscripts Healthcare Solutions, Inc.",Stable
BB+,2012-04-27,"Allscripts Healthcare Solutions, Inc.",Negative
BB+,2012-07-09,"Allscripts Healthcare Solutions, Inc.",Negative
BB,2013-04-29,"Allscripts Healthcare Solutions, Inc.",Stable
NR,2013-10-02,"Allscripts Healthcare Solutions, Inc.",NR
B+,2021-06-17,Almalyk MMC JSC,Stable
BBB-,2019-02-14,Almarai Company,Stable
BBB-,2019-03-21,Almarai Company,Stable
BBB-,2019-10-14,Almarai Company,Stable
B,2021-03-16,Almaviva Developpement SAS,Stable
B+,2017-09-22,Almaviva S.p.A.,Stable
B+,2018-09-21,Almaviva S.p.A.,Negative
B,2019-09-27,Almaviva S.p.A.,Stable
BB-,2014-05-08,Almirall S.A.,Positive
BB-,2014-08-06,Almirall S.A.,Not Available
BB-,2014-11-12,Almirall S.A.,Stable
BB-,2015-10-28,Almirall S.A.,Stable
BB,2016-09-28,Almirall S.A.,Stable
BB-,2017-08-04,Almirall S.A.,Negative
BB-,2017-09-12,Almirall S.A.,Negative
BB-,2018-09-28,Almirall S.A.,Stable
B,2011-03-18,Alon Refining Krotz Springs Inc.,Negative
B,2011-06-17,Alon Refining Krotz Springs Inc.,Negative
B,2012-03-19,Alon Refining Krotz Springs Inc.,Negative
B,2012-07-31,Alon Refining Krotz Springs Inc.,Stable
B,2012-10-22,Alon Refining Krotz Springs Inc.,Stable
B,2014-01-31,Alon Refining Krotz Springs Inc.,Stable
NR,2014-08-13,Alon Refining Krotz Springs Inc.,NR
B,2011-03-18,Alon USA Energy Inc.,Negative
B,2011-06-17,Alon USA Energy Inc.,Negative
B,2012-03-19,Alon USA Energy Inc.,Negative
B,2012-07-31,Alon USA Energy Inc.,Stable
B,2012-10-22,Alon USA Energy Inc.,Stable
B,2013-01-10,Alon USA Energy Inc.,Stable
B,2013-01-10,"Alon USA Partners, LP",Stable
B,2014-01-31,"Alon USA Partners, LP",Stable
B+,2014-11-12,"Alon USA Partners, LP",Stable
B+,2014-11-24,"Alon USA Partners, LP",Stable
B+,2015-11-12,"Alon USA Partners, LP",Stable
B+,2016-10-25,"Alon USA Partners, LP",Stable
B+,2017-01-12,"Alon USA Partners, LP",Stable
BB-,2017-08-24,"Alon USA Partners, LP",Stable
BB,2018-02-27,"Alon USA Partners, LP",Stable
NR,2018-07-25,"Alon USA Partners, LP",NR
BB-,2016-06-02,Alorica Inc.,Stable
BB-,2017-05-25,Alorica Inc.,Stable
